Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
0.00915	-0.079943	0.00092185397	0.20547735	23.761202	0.007165
0.0092	-0.186533	0.00093215755	0.20666577	23.775461	0.007165
0.00925	-0.066619	0.00094252056	0.2078549	23.789719	0.007165
0.0093	-0.026648	0.00095294305	0.20904474	23.803978	0.007165
0.00935	-0.053295	0.00096342505	0.2102353	23.818237	0.007165
0.0094	-0.066619	0.00097396659	0.21142656	23.832495	0.007165
0.00945	-0.093266	0.00098456772	0.21261855	23.846754	0.007165
0.0095	-0.039971	0.00099522846	0.21381124	23.861012	0.007165
0.00955	-0.066619	0.0010059489	0.21500465	23.875271	0.007165
0.0096	-0.066619	0.0010167289	0.21619877	23.88953	0.007165
0.00965	-0.159885	0.0010275687	0.2173936	23.903788	0.007165
0.0097	0.013324	0.0010384683	0.21858915	23.918047	0.007165
0.00975	0	0.0010494277	0.2197854	23.932305	0.007165
0.0098	-0.079943	0.0010604469	0.22098238	23.946564	0.007165
0.00985	-0.053295	0.0010715259	0.22218006	23.960822	0.007165
0.0099	-0.159885	0.0010826649	0.22337846	23.975081	0.007165
0.00995	-0.066619	0.0010938638	0.22457757	23.98934	0.007165
0.01	0.039971	0.0011051226	0.22577739	24.003598	0.007165
0.01005	-0.053295	0.0011164415	0.22697793	24.017857	0.007165
0.0101	-0.026648	0.0011278205	0.22817918	24.032115	0.007165
0.01015	-0.10659	0.0011392595	0.22938114	24.046374	0.008359
0.0102	-0.053295	0.0011507586	0.23058382	24.060633	0.008359
0.01025	0	0.0011623178	0.2317872	24.074891	0.008359
0.0103	-0.039971	0.0011739373	0.2329913	24.08915	0.008359
0.01035	-0.10659	0.001185617	0.23419612	24.103408	0.008359
0.0104	-0.079943	0.0011973569	0.23540165	24.117667	0.008359
0.01045	-0.026648	0.0012091572	0.23660789	24.131926	0.008359
0.0105	0.013324	0.0012210177	0.23781484	24.146184	0.008359
0.01055	-0.039971	0.0012329387	0.2390225	24.160443	0.008359
