Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
0	0.119914	1.3877788e-17	2.7755576e-16	15.428041	1.143341e-09
5e-05	0.21318	1.9291468e-08	0.00077178705	15.443441	0.001194
0.0001	0.133238	7.7191539e-08	0.0015443441	15.458842	0.001194
0.00015	-0.053295	1.7373872e-07	0.0023176713	15.474243	0.001194
0.0002	0.159885	3.089715e-07	0.0030917685	15.489644	0.001194
0.00025	0.186533	4.829284e-07	0.0038666357	15.505045	0.001194
0.0003	0.146562	6.956479e-07	0.0046422729	15.520446	0.001194
0.00035	0.133238	9.4716853e-07	0.0054186803	15.535847	0.001194
0.0004	-0.039971	1.2375288e-06	0.0061958576	15.551247	0.001194
0.00045	0.239828	1.5667671e-06	0.006973805	15.566648	0.001194
0.0005	0.159885	1.9349221e-06	0.0077525224	15.582049	0.001194
0.00055	0.146562	2.3420322e-06	0.0085320099	15.59745	0.001194
0.0006	0.026648	2.7881359e-06	0.0093122674	15.612851	0.001194
0.00065	0	3.2732718e-06	0.010093295	15.628252	0.001194
0.0007	0.199857	3.7974783e-06	0.010875093	15.643652	0.001194
0.00075	0.119914	4.3607939e-06	0.01165766	15.659053	0.001194
0.0008	0.079943	4.9632571e-06	0.012440998	15.674454	0.001194
0.00085	0.066619	5.6049065e-06	0.013225106	15.689855	0.001194
0.0009	0.10659	6.2857805e-06	0.014009983	15.705256	0.001194
0.00095	0.173209	7.0059177e-06	0.014795631	15.720657	0.001194
0.001	0.093266	7.7653565e-06	0.015582049	15.736058	0.001194
0.00105	0.093266	8.5641354e-06	0.016369237	15.751458	0.001194
0.0011	0.119914	9.402293e-06	0.017157195	15.766859	0.001194
0.00115	0.053295	1.0279868e-05	0.017945923	15.78226	0.001194
0.0012	0.199857	1.1196898e-05	0.018735421	15.797661	0.001194
0.00125	0.053295	1.2153423e-05	0.019525689	15.813062	0.001194
0.0013	0.119914	1.314948e-05	0.020316727	15.828463	0.001194
0.00135	0.119914	1.4185108e-05	0.021108535	15.843864	0.001194
0.0014	0.066619	1.5260346e-05	0.021901113	15.859264	0.001194
0.00145	0.10659	1.6375232e-05	0.022694462	15.874665	0.001194
0.0015	0.10659	1.7529805e-05	0.02348858	15.890066	0.001194
0.00155	0.253152	1.8724103e-05	0.024283468	15.905467	0.001194
0.0016	0.253152	1.9958165e-05	0.025079127	15.920868	0.001194
0.00165	0.053295	2.1232029e-05	0.025875555	15.936269	0.001194
0.0017	0.093266	2.2545733e-05	0.026672754	15.951669	0.001194
0.00175	0.133238	2.3899317e-05	0.027470722	15.96707	0.001194
0.0018	0.253152	2.5292818e-05	0.028269461	15.982471	0.001194
0.00185	0.133238	2.6726276e-05	0.029068969	15.997872	0.001194
0.0019	-0.039971	2.8199728e-05	0.029869248	16.013273	0.001194
0.00195	0.159885	2.9713213e-05	0.030670296	16.028674	0.001194
0.002	0.173209	3.1266771e-05	0.031472115	16.044075	0.001194
0.00205	0.226504	3.2860438e-05	0.032274704	16.059475	0.001194
0.0021	0.039971	3.4494254e-05	0.033078063	16.074876	0.001194
0.00215	0.026648	3.6168257e-05	0.033882192	16.090277	0.002388
0.0022	0.226504	3.7882486e-05	0.03468709	16.105678	0.002388
0.00225	0.10659	3.9636979e-05	0.035492759	16.121079	0.002388
0.0023	0.21318	4.1431775e-05	0.036299198	16.13648	0.002388
0.00235	0.079943	4.3266911e-05	0.037106407	16.151881	0.002388
0.0024	0.053295	4.5142428e-05	0.037914386	16.167281	0.002388
0.00245	0.21318	4.7058363e-05	0.038723135	16.182682	0.002388
0.0025	0.119914	4.9014754e-05	0.039532655	16.198083	0.002388
0.00255	0.079943	5.1011641e-05	0.040342944	16.213484	0.002388
0.0026	0.346418	5.3049062e-05	0.041154003	16.228885	0.002388
0.00265	0.133238	5.5127054e-05	0.041965832	16.244286	0.002388
0.0027	0.173209	5.7245658e-05	0.042778432	16.259686	0.002388
0.00275	0.093266	5.940491e-05	0.043591801	16.275087	0.002388
0.0028	0.173209	6.1604851e-05	0.04440594	16.290488	0.002388
0.00285	0.21318	6.3845517e-05	0.04522085	16.305889	0.002388
0.0029	0.119914	6.6126948e-05	0.046036529	16.32129	0.002388
0.00295	0.173209	6.8449183e-05	0.046852979	16.336691	0.002388
0.003	0.10659	7.0812259e-05	0.047670198	16.352092	0.002388
0.00305	0.186533	7.3216216e-05	0.048488188	16.367492	0.002388
0.0031	0.133238	7.5661091e-05	0.049306947	16.382893	0.002388
0.00315	0.066619	7.8146923e-05	0.050126477	16.398294	0.002388
0.0032	0.133238	8.0673751e-05	0.050946777	16.413695	0.002388
0.00325	0.146562	8.3241614e-05	0.051767847	16.429096	0.002388
0.0033	0.239828	8.5850549e-05	0.052589686	16.444497	0.002388
0.00335	0.066619	8.8500595e-05	0.053412296	16.459898	0.002388
0.0034	0.039971	9.1191791e-05	0.054235676	16.475298	0.002388
0.00345	0.159885	9.3924176e-05	0.055059826	16.490699	0.002388
0.0035	0.226504	9.6697787e-05	0.055884746	16.5061	0.002388
0.00355	0.186533	9.9512663e-05	0.056710436	16.521501	0.002388
0.0036	0.066619	0.00010236884	0.057536896	16.536902	0.002388
0.00365	-0.039971	0.00010526637	0.058364126	16.552303	0.002388
0.0037	0.133238	0.00010820527	0.059192127	16.567703	0.002388
0.00375	0.173209	0.00011118559	0.060020897	16.583104	0.002388
0.0038	0.159885	0.00011420737	0.060850437	16.598505	0.003582
0.00385	0	0.00011727065	0.061680747	16.613906	0.003582
0.0039	-0.013324	0.00012037546	0.062511828	16.629307	0.003582
0.00395	0.186533	0.00012352184	0.063343678	16.644708	0.003582
0.004	0.146562	0.00012670984	0.064176298	16.660109	0.003582
0.00405	0.133238	0.00012993949	0.065009689	16.675509	0.003582
0.0041	0.013324	0.00013321082	0.065843849	16.69091	0.003582
0.00415	0.093266	0.00013652388	0.06667878	16.706311	0.003582
0.0042	0.119914	0.00013987871	0.06751448	16.721712	0.003582
0.00425	0.133238	0.00014327534	0.068350951	16.737113	0.003582
0.0043	0.053295	0.00014671382	0.069188192	16.752514	0.003582
0.00435	0.026648	0.00015019418	0.070026202	16.767914	0.003582
0.0044	0.066619	0.00015371645	0.070864983	16.783315	0.003582
0.00445	0.079943	0.00015728069	0.071704534	16.798716	0.003582
0.0045	0.013324	0.00016088692	0.072544855	16.814117	0.003582
0.00455	0.133238	0.00016453519	0.073385946	16.829518	0.003582
0.0046	0.10659	0.00016822553	0.074227806	16.844919	0.003582
0.00465	0.026648	0.00017195798	0.075070437	16.86032	0.003582
0.0047	0.066619	0.00017573258	0.075913838	16.87572	0.003582
0.00475	0.039971	0.00017954938	0.076758009	16.891121	0.003582
0.0048	0.239828	0.0001834084	0.077602951	16.906522	0.003582
0.00485	-0.10659	0.00018730968	0.078448662	16.921923	0.003582
0.0049	0.066619	0.00019125328	0.079295143	16.937324	0.003582
0.00495	0	0.00019523921	0.080142394	16.952725	0.003582
0.005	0.066619	0.00019926753	0.080990415	16.968126	0.003582
0.00505	0.21318	0.00020333827	0.081839207	16.983526	0.003582
0.0051	0.053295	0.00020745146	0.082688768	16.998927	0.003582
0.00515	-0.053295	0.00021160716	0.083539099	17.014328	0.003582
0.0052	0.066619	0.00021580538	0.084390201	17.029729	0.003582
0.00525	0.10659	0.00022004619	0.085242072	17.04513	0.003582
0.0053	0.159885	0.0002243296	0.086094714	17.060531	0.003582
0.00535	0.053295	0.00022865567	0.086948125	17.075931	0.003582
0.0054	0.013324	0.00023302443	0.087802307	17.091332	0.003582
0.00545	0.159885	0.00023743592	0.088657259	17.106733	0.003582
0.0055	0.079943	0.00024189017	0.08951298	17.122134	0.003582
0.00555	0.146562	0.00024638723	0.090369472	17.137535	0.003582
0.0056	-0.066619	0.00025092713	0.091226734	17.152936	0.003582
0.00565	0.053295	0.00025550991	0.092084766	17.168337	0.003582
0.0057	0.10659	0.00026013562	0.092943567	17.183737	0.004777
0.00575	0.079943	0.00026480428	0.093803139	17.199138	0.004777
0.0058	0.039971	0.00026951594	0.094663481	17.214539	0.004777
0.00585	-0.026648	0.00027427064	0.095524593	17.22994	0.004777
0.0059	0.10659	0.00027906842	0.096386475	17.245341	0.004777
0.00595	0.119914	0.0002839093	0.097249127	17.260742	0.004777
0.006	0.079943	0.00028879334	0.098112549	17.276143	0.004777
0.00605	0.066619	0.00029372057	0.098976742	17.291543	0.004777
0.0061	0.066619	0.00029869103	0.099841704	17.306944	0.004777
0.00615	0.026648	0.00030370475	0.10070744	17.322345	0.004777
0.0062	0.10659	0.00030876179	0.10157394	17.337746	0.004777
0.00625	0	0.00031386216	0.10244121	17.353147	0.004777
0.0063	0.079943	0.00031900592	0.10330925	17.368548	0.004777
0.00635	0.026648	0.0003241931	0.10417807	17.383948	0.004777
0.0064	0	0.00032942374	0.10504765	17.399349	0.004777
0.00645	0.013324	0.00033469788	0.105918	17.41475	0.004777
0.0065	0.013324	0.00034001555	0.10678912	17.430151	0.004777
0.00655	0.186533	0.0003453768	0.10766102	17.445552	0.004777
0.0066	0.026648	0.00035078167	0.10853368	17.460953	0.004777
0.00665	0.039971	0.00035623018	0.10940711	17.476354	0.004777
0.0067	0.013324	0.00036172239	0.11028131	17.491754	0.004777
0.00675	0.186533	0.00036725833	0.11115629	17.507155	0.004777
0.0068	0.186533	0.00037283803	0.11203203	17.522556	0.004777
0.00685	0.039971	0.00037846154	0.11290854	17.537957	0.004777
0.0069	-0.079943	0.0003841289	0.11378582	17.553358	0.004777
0.00695	0.066619	0.00038984014	0.11466388	17.568759	0.004777
0.007	0.133238	0.0003955953	0.1155427	17.584159	0.004777
0.00705	0.173209	0.00040139442	0.11642229	17.59956	0.004777
0.0071	-0.053295	0.00040723754	0.11730266	17.614961	0.004777
0.00715	-0.013324	0.0004131247	0.11818379	17.630362	0.004777
0.0072	0.146562	0.00041905593	0.11906569	17.645763	0.004777
0.00725	0.079943	0.00042503128	0.11994837	17.661164	0.004777
0.0073	0.119914	0.00043105078	0.12083181	17.676565	0.004777
0.00735	-0.013324	0.00043711448	0.12171602	17.691965	0.005971
0.0074	0.026648	0.0004432224	0.12260101	17.707366	0.005971
0.00745	0.079943	0.00044937459	0.12348676	17.722767	0.005971
0.0075	0.053295	0.00045557109	0.12437328	17.738168	0.005971
0.00755	0	0.00046181193	0.12526058	17.753569	0.005971
0.0076	0.039971	0.00046809716	0.12614864	17.76897	0.005971
0.00765	0.066619	0.00047442681	0.12703747	17.784371	0.005971
0.0077	0.066619	0.00048080092	0.12792708	17.799771	0.005971
0.00775	-0.013324	0.00048721953	0.12881745	17.815172	0.005971
0.0078	0.10659	0.00049368267	0.12970859	17.830573	0.005971
0.00785	0.10659	0.0005001904	0.13060051	17.845974	0.005971
0.0079	0.039971	0.00050674274	0.13149319	17.861375	0.005971
0.00795	0.093266	0.00051333973	0.13238664	17.876776	0.005971
0.008	0.013324	0.00051998142	0.13328087	17.892176	0.005971
0.00805	0.159885	0.00052666783	0.13417586	17.907577	0.005971
0.0081	0.053295	0.00053339901	0.13507163	17.922978	0.005971
0.00815	-0.013324	0.00054017501	0.13596816	17.938379	0.005971
0.0082	0.013324	0.00054699584	0.13686546	17.95378	0.005971
0.00825	0.053295	0.00055386157	0.13776354	17.969181	0.005971
0.0083	0.173209	0.00056077221	0.13866238	17.984582	0.005971
0.00835	0	0.00056772782	0.139562	17.999982	0.005971
0.0084	-0.066619	0.00057472842	0.14046238	18.015383	0.005971
0.00845	0.079943	0.00058177407	0.14136353	18.030784	0.005971
0.0085	0.146562	0.00058886479	0.14226546	18.046185	0.005971
0.00855	0.146562	0.00059600063	0.14316815	18.061586	0.005971
0.0086	0.039971	0.00060318162	0.14407162	18.076987	0.005971
0.00865	-0.079943	0.0006104078	0.14497585	18.092388	0.005971
0.0087	0.093266	0.00061767921	0.14588086	18.107788	0.005971
0.00875	0.119914	0.0006249959	0.14678663	18.123189	0.005971
0.0088	0.173209	0.00063235789	0.14769317	18.13859	0.005971
0.00885	-0.039971	0.00063976523	0.14860049	18.153991	0.005971
0.0089	-0.026648	0.00064721795	0.14950857	18.169392	0.005971
0.00895	0.133238	0.0006547161	0.15041743	18.184793	0.005971
0.009	0.10659	0.00066225971	0.15132705	18.200193	0.005971
0.00905	0.159885	0.00066984882	0.15223745	18.215594	0.005971
0.0091	0.053295	0.00067748347	0.15314861	18.230995	0.005971
0.00915	0.186533	0.00068516369	0.15406055	18.246396	0.007165
0.0092	0.173209	0.00069288953	0.15497325	18.261797	0.007165
0.00925	0.093266	0.00070066103	0.15588673	18.277198	0.007165
0.0093	0.133238	0.00070847822	0.15680097	18.292599	0.007165
0.00935	0.10659	0.00071634114	0.15771599	18.307999	0.007165
0.0094	0.013324	0.00072424983	0.15863177	18.3234	0.007165
0.00945	0.159885	0.00073220433	0.15954833	18.338801	0.007165
0.0095	0.013324	0.00074020468	0.16046565	18.354202	0.007165
0.00955	0.133238	0.00074825091	0.16138375	18.369603	0.007165
0.0096	0.173209	0.00075634306	0.16230261	18.385004	0.007165
0.00965	-0.026648	0.00076448118	0.16322225	18.400405	0.007165
0.0097	0.093266	0.0007726653	0.16414265	18.415805	0.007165
0.00975	0.053295	0.00078089546	0.16506383	18.431206	0.007165
0.0098	0.21318	0.0007891717	0.16598577	18.446607	0.007165
0.00985	0.119914	0.00079749405	0.16690849	18.462008	0.007165
0.0099	-0.066619	0.00080586256	0.16783197	18.477409	0.007165
0.00995	0.053295	0.00081427726	0.16875623	18.49281	0.007165
0.01	0.079943	0.00082273819	0.16968126	18.50821	0.007165
0.01005	0.133238	0.0008312454	0.17060705	18.523611	0.007165
0.0101	0.066619	0.00083979891	0.17153362	18.539012	0.007165
0.01015	0.026648	0.00084839877	0.17246095	18.554413	0.007165
0.0102	0.10659	0.00085704502	0.17338906	18.569814	0.007165
0.01025	0.173209	0.00086573769	0.17431793	18.585215	0.007165
0.0103	0.119914	0.00087447683	0.17524758	18.600616	0.007165
0.01035	0.066619	0.00088326246	0.17617799	18.616016	0.007165
0.0104	-0.026648	0.00089209464	0.17710918	18.631417	0.007165
0.01045	0.21318	0.00090097339	0.17804114	18.646818	0.007165
0.0105	0.146562	0.00090989877	0.17897386	18.662219	0.007165
0.01055	0.146562	0.00091887079	0.17990736	18.67762	0.007165
0.0106	0.039971	0.00092788951	0.18084162	18.693021	0.007165
0.01065	0	0.00093695497	0.18177666	18.708421	0.008359
0.0107	0.199857	0.00094606719	0.18271247	18.723822	0.008359
0.01075	0.119914	0.00095522623	0.18364904	18.739223	0.008359
0.0108	0.053295	0.00096443211	0.18458639	18.754624	0.008359
0.01085	0.053295	0.00097368488	0.18552451	18.770025	0.008359
0.0109	0	0.00098298457	0.18646339	18.785426	0.008359
0.01095	0.093266	0.00099233123	0.18740305	18.800827	0.008359
0.011	0.119914	0.0010017249	0.18834347	18.816227	0.008359
0.01105	0.10659	0.0010111656	0.18928467	18.831628	0.008359
0.0111	0.119914	0.0010206534	0.19022664	18.847029	0.008359
0.01115	-0.013324	0.0010301883	0.19116937	18.86243	0.008359
0.0112	0.093266	0.0010397703	0.19211288	18.877831	0.008359
0.01125	0.013324	0.0010493996	0.19305716	18.893232	0.008359
0.0113	0.119914	0.001059076	0.1940022	18.908633	0.008359
0.01135	0.066619	0.0010687998	0.19494802	18.924033	0.008359
0.0114	-0.039971	0.0010785709	0.19589461	18.939434	0.008359
0.01145	-0.026648	0.0010883893	0.19684196	18.954835	0.008359
0.0115	0.039971	0.0010982551	0.19779009	18.970236	0.008359
0.01155	0.21318	0.0011081683	0.19873899	18.985637	0.008359
0.0116	0.053295	0.001118129	0.19968865	19.001038	0.008359
0.01165	-0.013324	0.0011281372	0.20063909	19.016438	0.008359
0.0117	0.013324	0.0011381929	0.2015903	19.031839	0.008359
0.01175	0.119914	0.0011482962	0.20254227	19.04724	0.008359
0.0118	0.173209	0.0011584471	0.20349502	19.062641	0.008359
0.01185	0.053295	0.0011686457	0.20444854	19.078042	0.008359
0.0119	-0.079943	0.001178892	0.20540283	19.093443	0.008359
0.01195	0.079943	0.001189186	0.20635788	19.108844	0.008359
0.012	0.079943	0.0011995278	0.20731371	19.124244	0.008359
0.01205	0.146562	0.0012099174	0.20827031	19.139645	0.008359
0.0121	-0.026648	0.0012203549	0.20922767	19.155046	0.008359
0.01215	-0.053295	0.0012308402	0.21018581	19.170447	0.009553
0.0122	0.186533	0.0012413735	0.21114472	19.185848	0.009553
0.01225	0.053295	0.0012519547	0.2121044	19.201249	0.009553
0.0123	0.133238	0.0012625839	0.21306484	19.21665	0.009553
0.01235	0	0.0012732612	0.21402606	19.23205	0.009553
0.0124	0.053295	0.0012839865	0.21498805	19.247451	0.009553
0.01245	0.093266	0.00129476	0.21595081	19.262852	0.009553
0.0125	0.039971	0.0013055816	0.21691433	19.278253	0.009553
0.01255	0.026648	0.0013164514	0.21787863	19.293654	0.009553
0.0126	0.013324	0.0013273695	0.2188437	19.309055	0.009553
0.01265	-0.013324	0.0013383358	0.21980954	19.324455	0.009553
0.0127	0.066619	0.0013493505	0.22077615	19.339856	0.009553
0.01275	-0.026648	0.0013604134	0.22174352	19.355257	0.009553
0.0128	0.146562	0.0013715248	0.22271167	19.370658	0.009553
0.01285	0.119914	0.0013826846	0.22368059	19.386059	0.009553
0.0129	-0.066619	0.0013938929	0.22465028	19.40146	0.009553
0.01295	0.093266	0.0014051497	0.22562073	19.416861	0.009553
0.013	0.039971	0.001416455	0.22659196	19.432261	0.009553
0.01305	0.053295	0.0014278089	0.22756396	19.447662	0.009553
0.0131	0.066619	0.0014392114	0.22853673	19.463063	0.009553
0.01315	-0.079943	0.0014506626	0.22951027	19.478464	0.009553
0.0132	0	0.0014621624	0.23048458	19.493865	0.009553
0.01325	0.10659	0.001473711	0.23145965	19.509266	0.009553
0.0133	0.199857	0.0014853084	0.2324355	19.524666	0.009553
0.01335	0.039971	0.0014969546	0.23341212	19.540067	0.009553
0.0134	-0.159885	0.0015086496	0.23438951	19.555468	0.009553
0.01345	0.066619	0.0015203936	0.23536767	19.570869	0.010747
0.0135	0.146562	0.0015321864	0.2363466	19.58627	0.010747
0.01355	0.159885	0.0015440282	0.23732629	19.601671	0.010747
0.0136	0.10659	0.0015559191	0.23830676	19.617072	0.010747
0.01365	-0.093266	0.0015678589	0.239288	19.632472	0.010747
0.0137	0.146562	0.0015798479	0.24027001	19.647873	0.010747
0.01375	0.10659	0.0015918859	0.24125279	19.663274	0.010747
0.0138	0.173209	0.0016039732	0.24223634	19.678675	0.010747
0.01385	-0.039971	0.0016161096	0.24322066	19.694076	0.010747
0.0139	-0.079943	0.0016282952	0.24420575	19.709477	0.010747
0.01395	0.119914	0.0016405302	0.2451916	19.724878	0.010747
0.014	0.093266	0.0016528144	0.24617823	19.740278	0.010747
0.01405	0.053295	0.001665148	0.24716563	19.755679	0.010747
0.0141	0.066619	0.001677531	0.2481538	19.77108	0.010747
0.01415	0.053295	0.0016899634	0.24914274	19.786481	0.010747
0.0142	0.159885	0.0017024453	0.25013245	19.801882	0.010747
0.01425	0.119914	0.0017149767	0.25112293	19.817283	0.010747
0.0143	0.133238	0.0017275576	0.25211418	19.832683	0.010747
0.01435	0.173209	0.0017401881	0.2531062	19.848084	0.010747
0.0144	0.053295	0.0017528682	0.25409899	19.863485	0.010747
0.01445	0.119914	0.001765598	0.25509254	19.878886	0.010747
0.0145	0.013324	0.0017783775	0.25608687	19.894287	0.010747
0.01455	0.146562	0.0017912067	0.25708197	19.909688	0.010747
0.0146	0.159885	0.0018040857	0.25807784	19.925089	0.010747
0.01465	0.079943	0.0018170145	0.25907448	19.940489	0.010747
0.0147	0.053295	0.0018299932	0.26007189	19.95589	0.010747
0.01475	0.079943	0.0018430217	0.26107007	19.971291	0.010747
0.0148	0.279799	0.0018561002	0.26206902	19.986692	0.011942
0.01485	0.10659	0.0018692286	0.26306874	20.002093	0.011942
0.0149	0.066619	0.0018824071	0.26406923	20.017494	0.011942
0.01495	0.079943	0.0018956355	0.26507049	20.032895	0.011942
0.015	0.159885	0.0019089141	0.26607252	20.048295	0.011942
0.01505	0.226504	0.0019222428	0.26707532	20.063696	0.011942
0.0151	0.079943	0.0019356217	0.26807889	20.079097	0.011942
0.01515	-0.053295	0.0019490507	0.26908323	20.094498	0.011942
0.0152	0.119914	0.00196253	0.27008834	20.109899	0.011942
0.01525	0.159885	0.0019760596	0.27109422	20.1253	0.011942
0.0153	0.21318	0.0019896394	0.27210087	20.1407	0.011942
0.01535	0	0.0020032697	0.27310829	20.156101	0.011942
0.0154	0.026648	0.0020169503	0.27411648	20.171502	0.011942
0.01545	0.226504	0.0020306813	0.27512544	20.186903	0.011942
0.0155	0.146562	0.0020444628	0.27613517	20.202304	0.011942
0.01555	0.226504	0.0020582949	0.27714567	20.217705	0.011942
0.0156	0.026648	0.0020721774	0.27815694	20.233106	0.011942
0.01565	0.119914	0.0020861106	0.27916898	20.248506	0.011942
0.0157	0.133238	0.0021000943	0.28018179	20.263907	0.011942
0.01575	0.159885	0.0021141288	0.28119537	20.279308	0.011942
0.0158	0.133238	0.0021282139	0.28220972	20.294709	0.011942
0.01585	0.10659	0.0021423497	0.28322484	20.31011	0.011942
0.0159	0.10659	0.0021565364	0.28424073	20.325511	0.011942
0.01595	0.146562	0.0021707738	0.28525739	20.340912	0.011942
0.016	0.133238	0.0021850621	0.28627482	20.356312	0.013136
0.01605	0.253152	0.0021994013	0.28729302	20.371713	0.013136
0.0161	0.199857	0.0022137914	0.28831199	20.387114	0.013136
0.01615	0.066619	0.0022282325	0.28933174	20.402515	0.013136
0.0162	0.146562	0.0022427246	0.29035225	20.417916	0.013136
0.01625	0.093266	0.0022572678	0.29137353	20.433317	0.013136
0.0163	0.279799	0.002271862	0.29239558	20.448717	0.013136
0.01635	0.159885	0.0022865073	0.2934184	20.464118	0.013136
0.0164	0.026648	0.0023012038	0.29444199	20.479519	0.013136
0.01645	0.039971	0.0023159516	0.29546635	20.49492	0.013136
0.0165	0.10659	0.0023307505	0.29649148	20.510321	0.013136
0.01655	0.293123	0.0023456007	0.29751738	20.525722	0.013136
0.0166	0.173209	0.0023605022	0.29854405	20.541123	0.013136
0.01665	0.013324	0.0023754551	0.2995715	20.556523	0.013136
0.0167	0.093266	0.0023904594	0.30059971	20.571924	0.013136
0.01675	0.21318	0.0024055151	0.30162869	20.587325	0.013136
0.0168	0.266476	0.0024206223	0.30265844	20.602726	0.013136
0.01685	0.159885	0.002435781	0.30368896	20.618127	0.013136
0.0169	0	0.0024509912	0.30472025	20.633528	0.013136
0.01695	0.226504	0.002466253	0.30575231	20.648928	0.013136
0.017	0.199857	0.0024815664	0.30678514	20.664329	0.013136
0.01705	0.266476	0.0024969315	0.30781875	20.67973	0.013136
0.0171	0.026648	0.0025123483	0.30885312	20.695131	0.013136
0.01715	0.066619	0.0025278169	0.30988826	20.710532	0.013136
0.0172	0.226504	0.0025433372	0.31092417	20.725933	0.01433
0.01725	0.173209	0.0025589093	0.31196085	20.741334	0.01433
0.0173	0.226504	0.0025745333	0.3129983	20.756734	0.01433
0.01735	0.10659	0.0025902091	0.31403653	20.772135	0.01433
0.0174	0.133238	0.0026059369	0.31507552	20.787536	0.01433
0.01745	0.199857	0.0026217167	0.31611528	20.802937	0.01433
0.0175	0.159885	0.0026375485	0.31715581	20.818338	0.01433
0.01755	0.133238	0.0026534323	0.31819711	20.833739	0.01433
0.0176	0.10659	0.0026693682	0.31923919	20.84914	0.01433
0.01765	0.133238	0.0026853562	0.32028203	20.86454	0.01433
0.0177	0.226504	0.0027013964	0.32132564	20.879941	0.01433
0.01775	0.039971	0.0027174888	0.32237002	20.895342	0.01433
0.0178	0.226504	0.0027336334	0.32341517	20.910743	0.01433
0.01785	0.159885	0.0027498303	0.3244611	20.926144	0.01433
0.0179	0.066619	0.0027660795	0.32550779	20.941545	0.01433
0.01795	0.293123	0.0027823811	0.32655525	20.956945	0.01433
0.018	0.146562	0.0027987351	0.32760348	20.972346	0.01433
0.01805	0.306447	0.0028151415	0.32865248	20.987747	0.01433
0.0181	0.133238	0.0028316003	0.32970226	21.003148	0.01433
0.01815	0.066619	0.0028481117	0.3307528	21.018549	0.01433
0.0182	0.066619	0.0028646756	0.33180411	21.03395	0.015524
0.01825	0.133238	0.0028812921	0.33285619	21.049351	0.015524
0.0183	0.253152	0.0028979613	0.33390905	21.064751	0.015524
0.01835	0.10659	0.0029146831	0.33496267	21.080152	0.015524
0.0184	-0.013324	0.0029314576	0.33601706	21.095553	0.015524
0.01845	0.119914	0.0029482848	0.33707222	21.110954	0.015524
0.0185	0.159885	0.0029651648	0.33812816	21.126355	0.015524
0.01855	0.239828	0.0029820976	0.33918486	21.141756	0.015524
0.0186	0.066619	0.0029990833	0.34024233	21.157157	0.015524
0.01865	0.039971	0.0030161219	0.34130058	21.172557	0.015524
0.0187	0.173209	0.0030332134	0.34235959	21.187958	0.015524
0.01875	0.119914	0.0030503578	0.34341937	21.203359	0.015524
0.0188	0.199857	0.0030675553	0.34447992	21.21876	0.015524
0.01885	0.039971	0.0030848058	0.34554125	21.234161	0.015524
0.0189	0.013324	0.0031021094	0.34660334	21.249562	0.015524
0.01895	0.159885	0.0031194662	0.3476662	21.264962	0.015524
0.019	0.119914	0.0031368761	0.34872984	21.280363	0.015524
0.01905	0.159885	0.0031543392	0.34979424	21.295764	0.015524
0.0191	0.119914	0.0031718555	0.35085941	21.311165	0.015524
0.01915	0.10659	0.0031894251	0.35192536	21.326566	0.015524
0.0192	0.173209	0.0032070481	0.35299207	21.341967	0.015524
0.01925	0.079943	0.0032247244	0.35405955	21.357368	0.015524
0.0193	0.159885	0.003242454	0.35512781	21.372768	0.016718
0.01935	0.199857	0.0032602371	0.35619683	21.388169	0.016718
0.0194	0.066619	0.0032780737	0.35726662	21.40357	0.016718
0.01945	0.159885	0.0032959638	0.35833719	21.418971	0.016718
0.0195	0.013324	0.0033139075	0.35940852	21.434372	0.016718
0.01955	0.133238	0.0033319047	0.36048062	21.449773	0.016718
0.0196	0.186533	0.0033499555	0.3615535	21.465173	0.016718
0.01965	0.013324	0.00336806	0.36262714	21.480574	0.016718
0.0197	0.039971	0.0033862183	0.36370156	21.495975	0.016718
0.01975	0.079943	0.0034044302	0.36477674	21.511376	0.016718
0.0198	0.21318	0.0034226959	0.36585269	21.526777	0.016718
0.01985	0.119914	0.0034410155	0.36692942	21.542178	0.016718
0.0199	-0.039971	0.0034593889	0.36800691	21.557579	0.016718
0.01995	0.10659	0.0034778162	0.36908517	21.572979	0.016718
0.02	0.186533	0.0034962974	0.37016421	21.58838	0.016718
0.02005	0.146562	0.0035148326	0.37124401	21.603781	0.016718
0.0201	0.093266	0.0035334218	0.37232459	21.619182	0.016718
0.02015	-0.10659	0.0035520651	0.37340593	21.634583	0.016718
0.0202	0.119914	0.0035707625	0.37448805	21.649984	0.016718
0.02025	0.173209	0.0035895139	0.37557093	21.665385	0.016718
0.0203	0.133238	0.0036083196	0.37665458	21.680785	0.017912
0.02035	0.053295	0.0036271794	0.37773901	21.696186	0.017912
0.0204	-0.039971	0.0036460935	0.3788242	21.711587	0.017912
0.02045	0.186533	0.0036650618	0.37991017	21.726988	0.017912
0.0205	0.133238	0.0036840845	0.3809969	21.742389	0.017912
0.02055	0.146562	0.0037031615	0.38208441	21.75779	0.017912
0.0206	0.079943	0.003722293	0.38317268	21.77319	0.017912
0.02065	0.039971	0.0037414788	0.38426172	21.788591	0.017912
0.0207	0.10659	0.0037607191	0.38535154	21.803992	0.017912
0.02075	0.10659	0.003780014	0.38644212	21.819393	0.017912
0.0208	0.079943	0.0037993634	0.38753348	21.834794	0.017912
0.02085	-0.173209	0.0038187673	0.3886256	21.850195	0.017912
